key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments
4634,P-08217,Mathesz,Imre,1937-03-25,0,0,1,0,1
4635,P-03978,Mathijsen,Joris,1980-04-05,0,1,0,0,2
4636,P-02894,Mathis,Clint,1976-11-25,0,0,0,1,1
4637,P-09506,Mathis,Roger,1921-04-04,0,1,0,0,1
4638,P-08531,Mathlouthi,Aymen,1984-09-14,1,0,0,0,1
4639,P-04391,Matić,Nemanja,1988-08-01,0,0,1,0,1
4640,P-09548,Matip,Joël,1991-08-08,0,0,1,0,2
4641,P-06453,Matmour,Karim,1985-06-25,0,0,0,1,1
4642,P-05250,Matosas,Roberto,1940-05-11,0,1,0,0,1
4643,P-01731,Mátrai,Sándor,1932-11-20,0,1,0,0,3
4644,P-01719,Matsuda,Naoki,1977-03-14,0,1,0,0,1
4645,P-06743,Matsui,Daisuke,1981-05-11,0,0,0,1,1
4646,P-01993,Matthäus,Lothar,1961-03-21,0,1,1,0,5
4647,P-05206,Matthews,Stanley,1915-02-01,0,0,0,1,2
4648,P-09767,Mattler,Étienne,1905-12-25,0,1,0,0,3
4649,P-06385,Mattrel,Carlo,1937-04-14,1,0,0,0,1
4650,P-08606,Matuidi,Blaise,1987-04-09,0,0,1,0,2
4651,P-01426,Matuš,Željko,1935-08-09,0,0,1,0,1
4652,P-06393,Matysek,Adam,1968-07-19,1,0,0,0,1
4653,P-04643,Matysik,Waldemar,1961-09-27,0,0,1,0,2
4654,P-03449,Maurinho,not applicable,1933-06-06,0,0,0,1,1
4655,P-08898,Mauron,Marcel,1929-03-25,0,0,0,1,1
4656,P-07017,Mavaddat,Bahram,1950-01-30,1,0,0,0,1
4657,P-00555,Mavrič,Matej,1979-01-29,0,1,0,0,1
4658,P-07249,Mavuba,Rio,1984-03-08,0,0,1,0,1
4659,P-02308,Maxwell,not applicable,1981-08-27,0,1,0,0,1
4660,P-08901,Mayanés,Luis,1925-01-15,0,0,0,1,1
4661,P-06567,Mayeregger,Ramón,1936-03-05,1,0,0,0,1
4662,P-03813,Mayouf,Abdullah,1953-12-03,0,1,0,0,1
4663,P-01779,Mazaheri,Mohammad Rashid,1989-05-18,1,0,0,0,1
4664,P-05082,Mazinho,not applicable,1966-04-08,0,1,1,0,2
4665,P-04480,Mazur,Włodzimierz,1954-04-18,0,0,0,1,1
4666,P-04514,Mazurkiewicz,Ladislao,1945-02-14,1,0,0,0,3
4667,P-09477,Mazzola,Sandro,1942-11-08,0,0,1,1,3
4668,P-02842,Mbappé,Kylian,1998-12-20,0,0,0,1,1
4669,P-08004,Mbengue,Adama,1993-12-01,0,1,0,0,1
4670,P-05937,Mbia,Stéphane,1986-05-20,0,1,1,0,2
4671,P-06442,Mbodji,Kara,1989-11-22,0,1,0,0,1
4672,P-07630,Mbouh,Émile,1966-05-30,0,0,1,0,2
4673,P-07516,McAllister,Gary,1964-12-25,0,0,1,0,1
4674,P-03295,McAteer,Jason,1971-06-18,0,0,1,0,2
4675,P-09261,McAvennie,Frank,1959-11-22,0,0,0,1,1
4676,P-07284,McBride,Brian,1972-06-19,0,0,0,1,3
4677,P-09470,McCall,Stuart,1964-06-10,0,0,1,0,1
4678,P-03822,McCarthy,Benni,1977-11-12,0,0,0,1,2
4679,P-03880,McCarthy,Mick,1959-02-07,0,1,0,0,1
4680,P-08866,McClelland,John,1955-12-07,0,1,0,0,2
4681,P-06232,McClure,Billy,1958-01-04,0,0,1,0,1
4682,P-04672,McCoist,Ally,1962-09-24,0,0,0,1,1
4683,P-00337,McColl,Ian,1927-06-07,0,1,0,0,1
4684,P-04159,McCreery,David,1957-09-16,0,0,1,0,2
4685,P-06892,McCrory,Sammy,1924-10-11,0,0,0,1,1
4686,P-04275,McDermott,Terry,1951-12-08,0,0,1,0,1
4687,P-04123,McDonald,Alan,1963-10-12,0,1,0,0,1
4688,P-09566,McDonald,Colin,1930-10-15,1,0,0,0,1
4689,P-00996,McGarry,Bill,1927-06-10,0,0,1,0,1
4690,P-09935,McGhee,Bart,1899-04-30,0,0,0,1,1
4691,P-08305,McGlinchey,Michael,1987-01-07,0,0,1,0,1
4692,P-06430,McGoldrick,Eddie,1965-04-30,0,0,0,1,1
4693,P-02118,McGowan,Ryan,1989-08-15,0,1,0,0,1
4694,P-02289,McGrain,Danny,1950-05-01,0,1,0,0,2
4695,P-07134,McGrath,Paul,1959-12-04,0,1,0,0,2
4696,P-04617,McIlroy,Jimmy,1931-10-25,0,0,0,1,1
4697,P-02964,McIlroy,Sammy,1954-08-02,0,0,1,1,2
4698,P-04157,McIlvenny,Ed,1924-10-21,0,0,1,0,1
4699,P-07807,McInally,Alan,1963-02-10,0,0,0,1,1
4700,P-06269,McKay,Matt,1983-01-11,0,0,1,0,1
4701,P-08423,McKimmie,Stewart,1962-10-27,0,1,0,0,1
4702,P-07153,McKinlay,Billy,1969-04-22,0,0,1,0,1
4703,P-06666,McKinlay,Tosh,1964-12-03,0,1,0,0,1
4704,P-09234,McLean,Willie,1904-01-27,0,0,0,1,1
4705,P-01589,McLeish,Alex,1959-01-21,0,1,0,0,3
4706,P-04260,McLoughlin,Alan,1967-04-20,0,0,1,0,2
4707,P-07223,McMahon,Steve,1961-08-20,0,0,1,0,1
4708,P-05294,McManaman,Steve,1972-02-11,0,0,1,0,1
4709,P-09231,McMichael,Alf,1927-10-01,0,1,0,0,1
4710,P-09577,McMillan,Ian,1931-03-18,0,0,0,1,1
4711,P-07590,McNally,Bernard,1963-02-17,0,0,1,0,1
4712,P-03765,McNamara,Jackie,1973-10-24,0,0,1,0,1
4713,P-09662,McParland,Peter,1934-04-25,0,0,0,1,1
4714,P-07398,McPherson,David,1964-01-28,0,1,0,0,1
4715,P-02864,McQueen,Gordon,1952-06-26,0,1,0,0,2
4716,P-05102,McStay,Paul,1964-10-22,0,0,1,0,2
4717,P-03621,Meazza,Giuseppe,1910-08-23,0,0,1,0,2
4718,P-03241,Mebus,Paul,1920-06-09,0,0,1,0,1
4719,P-06691,Medel,Gary,1987-08-03,0,1,0,0,2
4720,P-03497,Medford,Hernán,1968-05-23,0,0,1,1,2
4721,P-05081,Medina,Alberto,1983-05-29,0,0,1,0,1
4722,P-05069,Medina,Mario,1952-09-02,0,0,0,1,1
4723,P-08645,Medina Bello,Ramón,1966-04-29,0,0,0,1,1
4724,P-03945,Medjadi Liegeon,Abdellah,1957-12-01,0,1,0,0,1
4725,P-00313,Medjani,Carl,1985-05-15,0,1,0,0,2
4726,P-05104,Medunjanin,Haris,1985-03-08,0,0,1,0,1
4727,P-00345,Medved,Dirk,1968-06-15,0,1,0,0,1
4728,P-07511,Medwin,Terry,1932-09-25,0,0,0,1,1
4729,P-00019,Meeng,Frans Alfred,1910-01-18,0,0,1,0,1
4730,P-01710,Meer,Eissa,1967-07-16,0,1,0,0,1
4731,P-01780,Meer,Ibrahim,1967-07-16,0,1,0,0,1
4732,P-09553,Mees,Victor,1927-01-26,0,0,1,0,1
4733,P-06469,Meeuws,Walter,1951-07-11,0,1,0,0,1
4734,P-04623,Megharia,Fodil,1961-05-23,0,1,0,0,1
4735,P-03832,Mehmedi,Admir,1991-03-16,0,0,0,1,1
4736,P-02930,Meier,Eugen,1930-04-30,0,1,0,1,2
4737,P-02548,Meira,Fernando,1978-06-05,0,1,0,0,1
4738,P-06038,Meireles,Raul,1983-03-17,0,0,1,0,2
4739,P-08057,Méïté,Abdoulaye,1980-10-06,0,1,0,0,1
4740,P-09669,Mejía,Alexander,1988-07-11,0,0,1,0,1
4741,P-03933,Mejía,Dionisio,1907-01-06,0,0,0,1,1
4742,P-09392,Melgar,José Milton,1959-09-20,0,0,1,0,1
4743,P-05325,Melić,Vojislav,1940-01-05,0,0,1,0,1
4744,P-06584,Melki,Mourad,1975-05-09,0,0,1,1,2
4745,P-05765,Mellberg,Bror,1923-12-09,0,0,0,1,2
4746,P-05107,Mellberg,Olof,1977-09-03,0,1,0,0,2
4747,P-02023,Melliti,Sofiane,1978-08-18,0,0,1,0,1
4748,P-02605,Melo,Felipe,1983-08-26,0,0,1,0,1
4749,P-06937,Melogno,Ángel,1905-03-22,0,0,1,0,1
4750,P-07171,Mena,Eugenio,1988-07-18,0,1,0,0,1
4751,P-02352,Mena,Mario,1927-02-28,0,0,0,1,1
4752,P-00251,Menad,Djamel,1960-07-22,0,0,0,1,1
4753,P-07041,Mencel,János,1941-12-14,0,0,1,0,1
4754,P-01394,Mendes,Pedro,1979-02-26,0,0,1,0,1
4755,P-06477,Méndez,Édison,1979-03-16,0,0,1,1,3
4756,P-02001,Méndez,Gustavo,1971-02-03,0,1,0,0,1
4757,P-06376,Méndez,Mario,1938-05-11,0,1,0,0,1
4758,P-01243,Méndez,Mario,1979-06-01,0,1,0,0,1
4759,P-09957,Méndez,Omar,1934-08-07,0,0,0,1,1
4760,P-00410,Méndez,Rafael,1904-01-01,0,0,0,1,1
4761,P-05346,Méndez,Sergio,1942-02-14,0,0,1,0,1
4762,P-02339,Mendieta,Gaizka,1974-03-27,0,0,1,0,1
4763,P-05874,Mendizábal,Guillermo,1954-10-08,0,0,1,0,1
4764,P-02600,Mendonça,Jorge,1954-06-06,0,0,0,1,1
4765,P-04900,Mendonça,not applicable,1982-10-09,0,0,1,0,1
4766,P-00933,Mendoza,Alexis,1961-11-08,0,1,0,0,2
4767,P-02900,Mendoza,Alfredo,1963-12-31,0,0,0,1,1
4768,P-06217,Mendoza,Sergio,1981-05-23,0,1,0,0,1
4769,P-05755,Mendy,Benjamin,1994-07-17,0,1,0,0,1
4770,P-09999,Mendyl,Hamza,1997-10-21,0,1,0,0,1
4771,P-04327,Menéndez,Norberto,1936-12-14,0,0,0,1,1
4772,P-05598,Mengálvio,not applicable,1939-12-17,0,0,1,0,1
4773,P-04242,Menichelli,Giampaolo,1938-06-29,0,0,0,1,1
4774,P-02695,Mensah,John,1982-11-29,0,1,0,0,2
4775,P-02694,Mensah,Jonathan,1990-07-13,0,1,0,0,2
4776,P-00951,Menzo,Stanley,1963-10-15,1,0,0,0,1
4777,P-07113,Meola,Tony,1969-02-21,1,0,0,0,3
4778,P-07359,Mercado,Gabriel,1987-03-18,0,1,0,0,1
4779,P-05040,Mercado,Magdaleno,1944-04-04,0,0,1,0,1
4780,P-09255,Mercado,Sigifredo,1968-12-21,0,0,1,0,1
4781,P-05519,Meredith,James,1988-04-05,0,1,0,0,1
4782,P-07761,Meriah,Yassine,1993-07-02,0,1,0,0,1
4783,P-02934,Mermans,Joseph,1922-02-16,0,0,0,1,1
4784,P-03667,Meroni,Luigi,1943-02-24,0,0,0,1,1
4785,P-01492,Merrick,Gil,1922-01-26,1,0,0,0,1
4786,P-00635,Merry,Abdelkrim,1955-01-13,0,0,0,1,1
4787,P-00646,Merry,Mustafa,1958-04-21,0,0,0,1,1
4788,P-01290,Merson,Paul,1968-03-20,0,0,1,0,1
4789,P-06609,Mertens,Dries,1987-05-06,0,0,0,1,2
4790,P-00260,Mertesacker,Per,1984-09-29,0,1,0,0,3
4791,P-05824,Merzekane,Chaabane,1959-03-08,0,1,0,0,1
4792,P-05215,Mesbah,Djamel,1984-10-09,0,1,0,0,2
4793,P-05967,Mesén,Álvaro,1972-12-24,1,0,0,0,2
4794,P-01686,Meskhi,Mikhail,1937-01-12,0,0,0,1,1
4795,P-00820,Mešković,Rizah,1947-08-10,1,0,0,0,1
4796,P-06410,Messi,Lionel,1987-06-24,0,0,0,1,4
4797,P-07715,Messlender,Gerald,1961-10-01,0,1,0,0,1
4798,P-08722,Mészáros,Ferenc,1950-04-11,1,0,0,0,2
4799,P-01793,Mészöly,Kálmán,1941-07-16,0,1,0,0,2
4800,P-08406,Metodiev,Vasil,1935-01-06,0,0,1,0,1
4801,P-05455,Metreveli,Slava,1936-05-30,0,0,1,1,3
4802,P-00198,Mettomo,Lucien,1977-04-19,0,1,0,0,1
4803,P-05707,Metzelder,Christoph,1980-11-05,0,1,0,0,2
4804,P-09544,Metzner,Karl-Heinz,1923-01-09,0,0,1,0,1
4805,P-05305,Meunier,Thomas,1991-09-12,0,1,0,0,1
4806,P-06010,Meza,Maximiliano,1992-12-15,0,0,1,0,1
4807,P-01400,Mhedhebi,Imed,1976-03-22,0,0,0,1,1
4808,P-00445,Mialo,Mwape,1951-12-30,0,1,0,0,1
4809,P-02687,Michaelsen,Jan,1970-11-28,0,0,1,0,1
4810,P-08822,Michel,Henri,1947-10-28,0,0,1,0,1
4811,P-08693,Michel,Luis Ernesto,1979-07-21,1,0,0,0,1
4812,P-08314,Michel,Niek,1912-09-30,1,0,0,0,1
4813,P-09467,Míchel,not applicable,1963-03-23,0,0,1,0,2
4814,P-05621,Micoud,Johan,1973-07-24,0,0,1,0,1
4815,P-03597,Mifflin,Ramón,1947-04-05,0,0,1,0,1
4816,P-09644,Migas,Václav,1944-09-16,0,1,0,0,1
4817,P-00863,Mignolet,Simon,1988-03-06,1,0,0,0,2
4818,P-08915,Miguel,not applicable,1980-01-04,0,1,0,0,2
4819,P-03260,Migueli,not applicable,1951-12-19,0,1,0,0,1
4820,P-06216,Míguez,Oscar,1927-12-05,0,0,0,1,2
4821,P-05593,Mihailov,Atanas,1949-07-05,0,0,0,1,1
4822,P-05511,Mihajlović,Dragoslav,1906-12-13,0,1,0,0,1
4823,P-00714,Mihajlović,Prvoslav,1921-04-13,0,0,0,1,1
4824,P-00070,Mihajlović,Siniša,1969-02-20,0,1,0,0,1
4825,P-09368,Mihali,Gheorghe,1965-12-09,0,1,0,0,1
4826,P-03133,Mihaylov,Borislav,1963-02-12,1,0,0,0,3
4827,P-06153,Mihtarski,Petar,1966-07-15,0,0,0,1,1
4828,P-02321,Mijatović,Predrag,1969-01-19,0,0,0,1,1
4829,P-01526,Mijnders,Kees,1912-09-28,0,0,0,1,1
4830,P-00276,Mikel,John Obi,1987-04-22,0,0,1,0,2
4831,P-03478,Mikloško,Luděk,1961-12-09,1,0,0,0,1
4832,P-03487,Mila,Sebastian,1982-07-10,0,0,1,0,1
4833,P-08986,Milanov,Kiril,1948-10-17,0,0,0,1,1
4834,P-08980,Milar,Denis,1952-06-20,0,0,0,1,1
4835,P-07326,Milburn,Jackie,1924-05-11,0,0,0,1,1
4836,P-02031,Mild,Håkan,1971-06-14,0,0,1,0,1
4837,P-04766,Milenković,Nikola,1997-10-12,0,1,0,0,1
4838,P-06213,Milevskyi,Artem,1985-01-12,0,0,0,1,1
4839,P-09081,Milijaš,Nenad,1983-04-30,0,0,1,0,1
4840,P-06485,Milik,Arkadiusz,1994-02-28,0,0,0,1,1
4841,P-01748,Milinković-Savić,Sergej,1995-02-27,0,0,1,0,1
4842,P-02198,Milinovič,Željko,1969-10-12,0,1,0,0,1
4843,P-04657,Milisavljevic,Jim,1951-04-15,1,0,0,0,1
4844,P-05822,Milito,Diego,1979-06-12,0,0,0,1,1
4845,P-06557,Milito,Gabriel,1980-09-07,0,1,0,0,1
4846,P-07201,Milivojević,Luka,1991-04-07,0,0,1,0,1
4847,P-04398,Mill,Frank,1958-07-23,0,0,0,1,1
4848,P-00994,Milla,Roger,1952-05-20,0,0,0,1,3
4849,P-04113,Millar,Rodrigo,1981-11-03,0,0,1,0,1
4850,P-08509,Millecamps,Luc,1951-09-10,0,1,0,0,1
4851,P-03924,Millecamps,Marc,1950-10-09,0,0,1,0,1
4852,P-07963,Miller,Colin,1964-10-04,0,1,0,0,1
4853,P-03586,Miller,Roy,1984-11-24,0,1,0,0,1
4854,P-03465,Miller,Willie,1955-05-02,0,1,0,0,2
4855,P-04532,Milligan,Mark,1985-08-04,0,1,1,0,4
4856,P-00925,Mills,Danny,1977-05-18,0,1,0,0,1
4857,P-09667,Mills,Mick,1949-01-04,0,1,0,0,1
4858,P-04427,Milner,James,1986-01-04,0,0,1,0,2
4859,P-08330,Milošević,Savo,1973-09-02,0,0,0,1,2
4860,P-02407,Milovanov,Sima,1923-04-10,0,1,0,0,1
4861,P-04151,Miloy,not applicable,1981-05-27,0,0,1,0,1
4862,P-01358,Milutinović,Milorad,1935-03-10,0,1,0,0,1
4863,P-05338,Milutinović,Miloš,1933-02-05,0,0,0,1,2
4864,P-05343,Min,Byung-dae,1918-02-20,0,1,0,0,1
4865,P-01385,Mina,Yerry,1994-09-23,0,1,0,0,1
4866,P-05076,Miñambres,Felipe,1965-04-29,0,0,1,0,1
4867,P-02999,Minavand,Mehrdad,1975-11-30,0,0,1,0,1
4868,P-01094,Minda,Oswaldo,1983-07-26,0,0,1,0,1
4869,P-01948,Mineiro,not applicable,1975-08-02,0,0,1,0,1
4870,P-09050,Minelli,Severino,1909-09-06,0,1,0,0,2
4871,P-06363,Minotti,Lorenzo,1967-02-08,0,1,0,0,1
4872,P-06515,Minou,Antonis,1958-05-04,1,0,0,0,1
4873,P-09975,Miracca,José,1903-09-23,0,1,0,0,1
4874,P-08027,Mirallas,Kevin,1987-10-05,0,0,1,0,1
4875,P-07642,Miranchuk,Aleksei,1995-10-17,0,0,1,0,1
4876,P-02241,Miranchuk,Anton,1995-10-17,0,0,1,0,1
4877,P-04719,Miranda,Agustín,1930-01-01,0,1,0,0,1
4878,P-09982,Miranda,not applicable,1984-09-07,0,1,0,0,1
4879,P-09379,Mirandinha,not applicable,1952-02-26,0,0,0,1,1
4880,P-06448,Mirković,Zoran,1971-09-21,0,1,0,0,1
4881,P-00050,Mirzapour,Ebrahim,1978-09-16,1,0,0,0,1
4882,P-08186,Misimović,Zvjezdan,1982-06-05,0,0,1,0,1
4883,P-00065,Mitchell,Dale,1958-04-21,0,0,0,1,1
4884,P-07614,Mitić,Rajko,1922-11-19,0,0,0,1,2
4885,P-04999,Mitkov,Vasil,1943-09-17,0,0,1,0,1
4886,P-00352,Mitroglou,Kostas,1988-03-12,0,0,0,1,1
4887,P-06175,Mitropoulos,Tasos,1957-08-23,0,0,1,0,1
4888,P-03872,Mitrović,Aleksandar,1994-09-16,0,0,0,1,1
4889,P-00986,Miyamoto,Tsuneyasu,1977-02-07,0,1,0,0,2
4890,P-06349,Mjällby,Johan,1971-02-09,0,1,0,0,1
4891,P-06057,Mkacher,Mohamed,1975-05-25,0,1,0,0,1
4892,P-02050,Mkademi,Emir,1978-08-20,0,1,0,0,1
4893,P-02655,Mkhalele,Helman,1969-10-20,0,0,1,0,1
4894,P-02398,Mladenov,Stoycho,1957-04-24,0,0,0,1,1
4895,P-06025,Młynarczyk,Józef,1953-09-20,1,0,0,0,2
4896,P-09351,Mnari,Jawhar,1976-11-08,0,0,1,0,1
4897,P-07907,Mngomeni,Thabo,1969-06-24,0,0,1,0,1
4898,P-01695,Mnguni,Bennett,1974-03-18,0,0,1,0,1
4899,P-05192,Mnguni,Themba,1973-12-16,0,1,0,0,1
4900,P-06634,Moacir,not applicable,1936-05-18,0,0,1,0,1
4901,P-04138,Mocanu,Mihai,1942-02-24,0,1,0,0,1
4902,P-09339,Mochan,Neil,1927-04-06,0,0,0,1,1
4903,P-07043,Mock,Hans,1906-12-09,0,0,1,0,1
4904,P-04578,Moderato,not applicable,1902-07-14,0,0,0,1,1
4905,P-06340,Modise,Teko,1982-12-22,0,0,1,0,1
4906,P-03056,Modrić,Luka,1985-09-09,0,0,1,0,3
4907,P-03374,Moeschal,Jacques,1900-09-06,0,0,0,1,1
4908,P-04338,Mogilevets,Pavel,1993-01-25,0,0,1,0,1
4909,P-00567,Mohamed,Abdulaziz,1965-12-12,0,0,0,1,1
4910,P-07748,Mohamed,Abdulrahman,1963-10-01,0,1,0,0,1
4911,P-01971,Mohamed,Habib,1983-12-10,0,1,0,0,1
4912,P-00700,Mohamed,Hassan,1962-08-23,0,0,1,0,1
4913,P-03713,Mohamedi,Munir,1989-05-10,1,0,0,0,1
4914,P-09251,Mohammadi,Milad,1993-09-29,0,1,0,0,1
4915,P-07897,Mohammadkhani,Nader,1963-08-23,0,1,0,0,1
4916,P-03482,Mohammed,Haris,1958-03-03,0,0,1,0,1
4917,P-01747,Mohammed Sharif,Ismail,1962-01-19,0,0,1,0,1
4918,P-04241,Mohsen,Marwan,1989-02-26,0,0,0,1,1
4919,P-09005,Mojica,Johan,1992-08-21,0,1,0,0,1
4920,P-00420,Mokhtar,Mahmoud,1907-12-23,0,0,0,1,1
4921,P-04922,Mokoena,Aaron,1980-11-25,0,1,0,0,2
4922,P-00956,Mokoena,Teboho,1974-07-10,0,0,1,0,1
4923,P-01323,Mokoena,William,1975-03-31,0,0,1,0,1
4924,P-07921,Mol,Jaap,1912-02-03,0,0,0,1,1
4925,P-04548,Mølby,Jan,1963-07-04,0,0,1,0,1
4926,P-03097,Moldovan,Viorel,1972-07-08,0,0,0,1,2
4927,P-04494,Moldoveanu,Ioachim,1913-08-17,0,0,0,1,1
4928,P-04234,Molefe,Thabang,1979-04-11,0,1,0,0,1
4929,P-09781,Molina,José,1970-08-08,1,0,0,0,1
4930,P-01057,Möller,Andreas,1967-09-02,0,0,1,0,3
4931,P-05922,Möller,Jan,1953-09-17,1,0,0,0,1
4932,P-06990,Møller,Peter,1972-03-23,0,0,0,1,1
4933,P-09152,Molnar,Miklos,1970-04-10,0,0,0,1,1
4934,P-08023,Molnár,Dezső,1939-12-02,0,0,0,1,1
4935,P-07270,Molnár,Pavol,1936-02-13,0,0,0,1,2
4936,P-03373,Molowny,Luis,1925-05-12,0,0,1,0,1
4937,P-01202,Mommens,Raymond,1958-12-27,0,0,0,1,2
4938,P-03749,Mondragón,Faryd,1971-06-21,1,0,0,0,3
4939,P-05809,Monge,Mario,1938-11-27,0,0,0,1,1
4940,P-08244,Moniwa,Teruyuki,1981-09-08,0,1,0,0,1
4941,P-04063,Moniz,Frank,1911-09-26,0,0,0,1,1
4942,P-07754,Monostori,Tivadar,1936-08-24,0,0,0,1,2
4943,P-08252,Monreal,Nacho,1986-02-26,0,1,0,0,1
4944,P-08739,Montazeri,Pejman,1983-09-06,0,1,0,0,2
4945,P-02873,Montella,Vincenzo,1974-06-18,0,0,0,1,1
4946,P-09149,Montemayor,Alfonso,1922-04-28,0,1,0,0,1
4947,P-02973,Montero,Jefferson,1989-09-01,0,0,1,0,1
4948,P-04440,Montero,Mauricio,1963-10-19,0,1,0,0,1
4949,P-02095,Montero,Paolo,1971-09-03,0,1,0,0,1
4950,P-06095,Montero Castillo,Julio,1944-04-25,0,1,1,0,2
4951,P-07099,Montes,Francisco,1943-04-22,0,1,0,0,1
4952,P-02635,Montes,Juan Pablo,1985-10-26,0,1,0,0,1
4953,P-03789,Monti,Luis,1901-05-15,0,0,1,0,2
4954,P-04595,Montiel,José,1988-03-19,0,0,1,0,1
4955,P-04570,Montolivo,Riccardo,1985-01-18,0,0,1,0,1
4956,P-03810,Monzeglio,Eraldo,1906-06-05,0,1,0,0,2
4957,P-03820,Monzón,Pedro,1962-02-23,0,1,0,0,1
4958,P-03992,Moon,Seon-min,1992-06-09,0,0,1,0,1
4959,P-05905,Moore,Bobby,1941-04-12,0,1,0,0,3
4960,P-08141,Moore,Craig,1975-12-12,0,1,0,0,2
4961,P-04462,Moore,Joe-Max,1971-02-23,0,0,0,1,3
4962,P-03646,Moore,Terry,1958-06-02,0,1,0,0,1
4963,P-03968,Moorhouse,George,1901-05-04,0,1,0,0,2
4964,P-00605,Mooy,Aaron,1990-09-15,0,0,1,0,1
4965,P-08455,Mora,Bruno,1937-03-29,0,0,0,1,1
4966,P-04913,Mora,Cristian,1979-08-26,1,0,0,0,1
4967,P-07637,Morais,João,1935-03-06,0,1,0,0,1
4968,P-06227,Morales,Carlos,1968-11-04,0,0,1,0,1
4969,P-09673,Morales,Julio,1945-02-16,0,0,0,1,1
4970,P-01869,Morales,Ramón,1975-10-10,0,0,1,0,2
4971,P-06065,Morales,Richard,1975-02-21,0,0,0,1,1
4972,P-03845,Morales,Víctor,1905-05-10,0,1,0,0,1
4973,P-06233,Moran,Kevin,1956-04-29,0,1,0,0,2
4974,P-00740,Morán,Rubén,1930-08-06,0,0,0,1,1
4975,P-08581,Moras,Vangelis,1981-08-26,0,1,0,0,2
4976,P-02945,Morato,António,1964-11-06,0,1,0,0,1
4977,P-09222,Moravčík,Anton,1931-06-03,0,0,1,0,1
4978,P-02487,Moravčík,Ľubomír,1965-06-22,0,0,1,0,1
4979,P-07421,Moravetz,József,1911-01-14,0,0,1,0,1
4980,P-03254,Moreira,Leonel,1990-04-02,1,0,0,0,1
4981,P-03775,Morel,Claudio,1978-02-02,0,1,0,0,1
4982,P-04474,Morena,Fernando,1952-02-02,0,0,0,1,1
4983,P-00201,Moreno,Héctor,1988-01-17,0,1,0,0,3
4984,P-08452,Moreno,Jaime,1974-01-19,0,0,0,1,1
4985,P-09185,Moreno,Luis Antonio,1970-12-25,0,1,0,0,1
4986,P-03145,Moreno,Mario,1935-12-31,0,0,0,1,1
4987,P-07768,Morf,Fritz,1928-01-29,0,1,0,0,1
4988,P-02856,Morgan,Lester,1976-05-02,1,0,0,0,1
4989,P-01111,Morgan,Willie,1944-10-02,0,0,0,1,1
4990,P-01593,Morientes,Fernando,1976-04-05,0,0,0,1,2
4991,P-05865,Moriero,Francesco,1969-03-31,0,0,1,0,1
4992,P-03022,Morimoto,Takayuki,1988-05-07,0,0,0,1,1
4993,P-09213,Morini,Francesco,1944-08-12,0,1,0,0,1
4994,P-03731,Morínigo,Gustavo,1977-01-23,0,0,1,0,1
4995,P-04085,Morioka,Ryuzo,1975-10-07,0,1,0,0,1
4996,P-03629,Moriri,Surprise,1980-03-20,0,0,1,0,1
4997,P-05159,Morishige,Masato,1987-05-21,0,1,0,0,1
4998,P-04309,Morishima,Hiroaki,1972-04-30,0,0,1,0,2
4999,P-01070,Morlock,Max,1925-05-11,0,0,0,1,1
5000,P-07718,Moro,Giuseppe,1921-01-16,1,0,0,0,1
5001,P-04281,Morozov,Gennady,1962-12-30,0,1,0,0,1
5002,P-09178,Morris,Chris,1963-12-24,0,1,0,0,1
5003,P-01222,Morrison,Clinton,1979-05-14,0,0,0,1,1
5004,P-06985,Morsy,Sam,1991-09-10,0,0,1,0,1
5005,P-07259,Mortensen,Stan,1921-05-26,0,0,0,1,1
5006,P-06178,Morula,Lebogang,1968-12-22,0,0,1,0,1
5007,P-05122,Mosaoud,Kamel,1914-08-02,0,0,0,1,1
5008,P-02155,Moscoso,Gustavo,1955-08-10,0,0,0,1,1
5009,P-08787,Moses,Victor,1990-12-12,0,0,1,1,2
5010,P-02353,Moshoeu,John,1965-12-18,0,0,1,0,1
5011,P-02143,Mosquera,Roberto,1956-06-21,0,0,0,1,1
5012,P-01620,Moss,Glen,1983-01-19,1,0,0,0,1
5013,P-08019,Mostefa,Mehdi,1983-08-30,0,0,1,0,1
5014,P-02772,Mostovoi,Aleksandr,1968-08-22,0,0,1,0,2
5015,P-01704,Mota,Antonio,1939-01-26,1,0,0,0,2
5016,P-03977,Mota,Salvador,1922-11-30,1,0,0,0,1
5017,P-07647,Motta,Thiago,1982-08-28,0,0,1,0,1
5018,P-08107,Mouath,Malek,1981-08-10,0,0,0,1,1
5019,P-02768,Moubandje,François,1990-06-21,0,1,0,0,1
5020,P-05031,Mouddani,Abdelfettah,1956-07-30,1,0,0,0,1
5021,P-09151,Moukandjo,Benjamin,1988-11-12,0,0,0,1,1
5022,P-02462,Mouriño,Eliseo,1927-06-03,0,0,1,0,1
5023,P-07954,Moutinho,João,1986-09-08,0,0,1,0,2
5024,P-05655,Mouyémé,Georges,1971-04-15,0,0,0,1,1
5025,P-09991,Mouynet,Robert,1930-03-25,0,1,0,0,1
5026,P-09621,Mowlik,Piotr,1951-04-21,1,0,0,0,1
5027,P-03754,Mozer,Carlos,1960-09-19,0,1,0,0,1
5028,P-07691,Mpenza,Émile,1978-07-04,0,0,0,1,1
5029,P-02252,Mpenza,Mbo,1976-12-04,0,0,0,1,2
